source,text,created_at,retweet_count,favorite_count,is_retweet,id_str,at_who,words,tweet_len,tweet_no_words,capital_words,has_endors
Twitter for iPhone,Report just out China hacked Hillary Clintons private Email Server Are they sure it wasnt Russia just kidding What are the odds that the FBI and DOJ are right on top of this Actually a very big story Much classified information ,2018-08-29 01:16:58,37264.0,124354,false,1.0346108298602619e+18,[],"['Report', 'just', 'out', 'China', 'hacked', 'Hillary', 'Clintons', 'private', 'Email', 'Server', 'Are', 'they', 'sure', 'it', 'wasnt', 'Russia', 'just', 'kidding', 'What', 'are', 'the', 'odds', 'that', 'the', 'FBI', 'and', 'DOJ', 'are', 'right', 'on', 'top', 'of', 'this', 'Actually', 'a', 'very', 'big', 'story', 'Much', 'classified', 'information']",228,41,FBI,0
Twitter for iPhone, The FBI only looked at of Crooked Hillary Clinton Emails They purposely didnt look at the disasters This news is just out ,2018-08-25 13:11:28,34133.0,109806,false,1.0333410885794406e+18,['@FoxNews'],"['The', 'FBI', 'only', 'looked', 'at', 'of', 'Crooked', 'Hillary', 'Clinton', 'Emails', 'They', 'purposely', 'didnt', 'look', 'at', 'the', 'disasters', 'This', 'news', 'is', 'just', 'out']",123,22,FBI,0
Twitter for iPhone,Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD Also gave false election info I feel sure that we will soon be getting to the bottom of all of this corruption At some point I may have to get involved ,2018-08-25 13:05:42,42247.0,153410,false,1.03333963634355e+18,[],"['Big', 'story', 'out', 'that', 'the', 'FBI', 'ignored', 'tens', 'of', 'thousands', 'of', 'Crooked', 'Hillary', 'Emails', 'many', 'of', 'which', 'are', 'REALLY', 'BAD', 'Also', 'gave', 'false', 'election', 'info', 'I', 'feel', 'sure', 'that', 'we', 'will', 'soon', 'be', 'getting', 'to', 'the', 'bottom', 'of', 'all', 'of', 'this', 'corruption', 'At', 'some', 'point', 'I', 'may', 'have', 'to', 'get', 'involved']",260,51,FBI,0
Twitter for iPhone,ExNSA contractor to spend months in jail over classified information Gee this is small potatoes compared to what Hillary Clinton did So unfair Jeff Double Standard ,2018-08-24 11:10:13,30150.0,106311,false,1.0329481874164163e+18,[],"['ExNSA', 'contractor', 'to', 'spend', 'months', 'in', 'jail', 'over', 'classified', 'information', 'Gee', 'this', 'is', 'small', 'potatoes', 'compared', 'to', 'what', 'Hillary', 'Clinton', 'did', 'So', 'unfair', 'Jeff', 'Double', 'Standard']",164,26,,0
Twitter for iPhone,The only thing that I have done wrong is to win an election that was expected to be won by Crooked Hillary Clinton and the Democrats The problem is they forgot to campaign in numerous states ,2018-08-23 00:56:35,37868.0,154809,false,1.0324313717284454e+18,[],"['The', 'only', 'thing', 'that', 'I', 'have', 'done', 'wrong', 'is', 'to', 'win', 'an', 'election', 'that', 'was', 'expected', 'to', 'be', 'won', 'by', 'Crooked', 'Hillary', 'Clinton', 'and', 'the', 'Democrats', 'The', 'problem', 'is', 'they', 'forgot', 'to', 'campaign', 'in', 'numerous', 'states']",191,36,I,0
Twitter for iPhone,No Collusion and No Obstruction except by Crooked Hillary and the Democrats All of the resignations and corruption yet heavily conflicted Bob Mueller refuses to even look in that direction What about the Brennan Comey McCabe Strzok lies to Congress or Crookeds Emails ,2018-08-19 11:30:41,29848.0,116507,false,1.0311413967769846e+18,[],"['No', 'Collusion', 'and', 'No', 'Obstruction', 'except', 'by', 'Crooked', 'Hillary', 'and', 'the', 'Democrats', 'All', 'of', 'the', 'resignations', 'and', 'corruption', 'yet', 'heavily', 'conflicted', 'Bob', 'Mueller', 'refuses', 'to', 'even', 'look', 'in', 'that', 'direction', 'What', 'about', 'the', 'Brennan', 'Comey', 'McCabe', 'Strzok', 'lies', 'to', 'Congress', 'or', 'Crookeds', 'Emails']",268,43,,0
Twitter for iPhone,Which is worse Hightax Andrew Cuomos statement WERE NOT GOING TO MAKE AMERICA GREAT AGAIN IT WAS NEVER THAT GREAT or Hillary Clintons DEPLORABLES statement ,2018-08-17 19:25:52,18617.0,76418,false,1.0305362064158024e+18,[],"['Which', 'is', 'worse', 'Hightax', 'Andrew', 'Cuomos', 'statement', 'WERE', 'NOT', 'GOING', 'TO', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN', 'IT', 'WAS', 'NEVER', 'THAT', 'GREAT', 'or', 'Hillary', 'Clintons', 'DEPLORABLES', 'statement']",156,25,WERE,0
Twitter for iPhone, Hillary Clinton clearly got a pass by the FBI We have the unfortunate situation where they then decided they were going to frame Donald Trump concerning the Rigged Witch Hunt JOE DIGENOVA former US Attorney ,2018-08-16 01:14:17,24361.0,93179,false,1.029899109749203e+18,[],"['Hillary', 'Clinton', 'clearly', 'got', 'a', 'pass', 'by', 'the', 'FBI', 'We', 'have', 'the', 'unfortunate', 'situation', 'where', 'they', 'then', 'decided', 'they', 'were', 'going', 'to', 'frame', 'Donald', 'Trump', 'concerning', 'the', 'Rigged', 'Witch', 'Hunt', 'JOE', 'DIGENOVA', 'former', 'US', 'Attorney']",208,35,FBI,0
Twitter for iPhone,Strzok started the illegal Rigged Witch Hunt why isnt this socalled probe ended immediately Why arent these angry and conflicted Democrats instead looking at Crooked Hillary ,2018-08-14 13:10:30,22093.0,91079,false,1.0293545775592817e+18,[],"['Strzok', 'started', 'the', 'illegal', 'Rigged', 'Witch', 'Hunt', 'why', 'isnt', 'this', 'socalled', 'probe', 'ended', 'immediately', 'Why', 'arent', 'these', 'angry', 'and', 'conflicted', 'Democrats', 'instead', 'looking', 'at', 'Crooked', 'Hillary']",174,26,,0
Twitter for iPhone,Fired FBI Agent Peter Strzok is a fraud as is the rigged investigation he started There was no Collusion or Obstruction with Russia and everybody including the Democrats know it The only Collusion and Obstruction was by Crooked Hillary the Democrats and the DNC ,2018-08-14 13:01:50,24154.0,97054,false,1.0293523954642248e+18,[],"['Fired', 'FBI', 'Agent', 'Peter', 'Strzok', 'is', 'a', 'fraud', 'as', 'is', 'the', 'rigged', 'investigation', 'he', 'started', 'There', 'was', 'no', 'Collusion', 'or', 'Obstruction', 'with', 'Russia', 'and', 'everybody', 'including', 'the', 'Democrats', 'know', 'it', 'The', 'only', 'Collusion', 'and', 'Obstruction', 'was', 'by', 'Crooked', 'Hillary', 'the', 'Democrats', 'and', 'the', 'DNC']",262,44,FBI,0
Twitter for iPhone, They were all in on it clear Hillary Clinton and FRAME Donald Trump for things he didnt do Gregg Jarrett on If we had a real Attorney General this Witch Hunt would never have been started Looking at the wrong people ,2018-08-14 12:06:55,19742.0,73779,false,1.0293385782397952e+18,['@foxandfriends'],"['They', 'were', 'all', 'in', 'on', 'it', 'clear', 'Hillary', 'Clinton', 'and', 'FRAME', 'Donald', 'Trump', 'for', 'things', 'he', 'didnt', 'do', 'Gregg', 'Jarrett', 'on', 'If', 'we', 'had', 'a', 'real', 'Attorney', 'General', 'this', 'Witch', 'Hunt', 'would', 'never', 'have', 'been', 'started', 'Looking', 'at', 'the', 'wrong', 'people']",217,41,FRAME,0
Twitter for iPhone,Just fired Agent Strzok formerly of the FBI was in charge of the Crooked Hillary Clinton sham investigation It was a total fraud on the American public and should be properly redone ,2018-08-13 16:09:41,29004.0,114825,false,1.0290372826769572e+18,[],"['Just', 'fired', 'Agent', 'Strzok', 'formerly', 'of', 'the', 'FBI', 'was', 'in', 'charge', 'of', 'the', 'Crooked', 'Hillary', 'Clinton', 'sham', 'investigation', 'It', 'was', 'a', 'total', 'fraud', 'on', 'the', 'American', 'public', 'and', 'should', 'be', 'properly', 'redone']",182,32,FBI,0
Twitter for iPhone, JudgeJeanine Bob Mueller isnt your whole investigation premised on a Fake Dossier paid for by Hillary created by a man who hates Donald Trump amp used to con a FISA Court Judge Bob I really think its time for you to give up your phony investigation No Collusion ,2018-08-12 12:24:12,24267.0,91756,false,1.0286181509449441e+18,[],"['JudgeJeanine', 'Bob', 'Mueller', 'isnt', 'your', 'whole', 'investigation', 'premised', 'on', 'a', 'Fake', 'Dossier', 'paid', 'for', 'by', 'Hillary', 'created', 'by', 'a', 'man', 'who', 'hates', 'Donald', 'Trump', 'amp', 'used', 'to', 'con', 'a', 'FISA', 'Court', 'Judge', 'Bob', 'I', 'really', 'think', 'its', 'time', 'for', 'you', 'to', 'give', 'up', 'your', 'phony', 'investigation', 'No', 'Collusion']",263,48,FISA,0
Twitter for iPhone,The big story that the Fake News Media refuses to report is lowlife Christopher Steeles many meetings with Deputy AG Bruce Ohr and his beautiful wife Nelly It was Fusion GPS that hired Steele to write the phony amp discredited Dossier paid for by Crooked Hillary amp the DNC ,2018-08-11 18:28:48,25284.0,88682,false,1.028347518822826e+18,[],"['The', 'big', 'story', 'that', 'the', 'Fake', 'News', 'Media', 'refuses', 'to', 'report', 'is', 'lowlife', 'Christopher', 'Steeles', 'many', 'meetings', 'with', 'Deputy', 'AG', 'Bruce', 'Ohr', 'and', 'his', 'beautiful', 'wife', 'Nelly', 'It', 'was', 'Fusion', 'GPS', 'that', 'hired', 'Steele', 'to', 'write', 'the', 'phony', 'amp', 'discredited', 'Dossier', 'paid', 'for', 'by', 'Crooked', 'Hillary', 'amp', 'the', 'DNC']",275,49,AG,0
Twitter for iPhone,Why isnt the FBI giving Andrew McCabe text messages to Judicial Watch or appropriate governmental authorities FBI said they wont give up even one I may have to get involved DO NOT DESTROY What are they hiding McCabe wife took big campaign dollars from Hillary people ,2018-08-11 13:17:09,22359.0,80765,false,1.0282690871332577e+18,[],"['Why', 'isnt', 'the', 'FBI', 'giving', 'Andrew', 'McCabe', 'text', 'messages', 'to', 'Judicial', 'Watch', 'or', 'appropriate', 'governmental', 'authorities', 'FBI', 'said', 'they', 'wont', 'give', 'up', 'even', 'one', 'I', 'may', 'have', 'to', 'get', 'involved', 'DO', 'NOT', 'DESTROY', 'What', 'are', 'they', 'hiding', 'McCabe', 'wife', 'took', 'big', 'campaign', 'dollars', 'from', 'Hillary', 'people']",267,46,FBI,0
Twitter for iPhone,Why isnt the FBI giving Andrew McCabe text massages to Judicial Watch or appropriate governmental authorities FBI said they wont give up even one I may have to get involved DO NOT DESTROY What are they hiding McCabe wife took big campaign dollars from Hillary people ,2018-08-11 12:35:31,5414.0,17148,false,1.0282586121651282e+18,[],"['Why', 'isnt', 'the', 'FBI', 'giving', 'Andrew', 'McCabe', 'text', 'massages', 'to', 'Judicial', 'Watch', 'or', 'appropriate', 'governmental', 'authorities', 'FBI', 'said', 'they', 'wont', 'give', 'up', 'even', 'one', 'I', 'may', 'have', 'to', 'get', 'involved', 'DO', 'NOT', 'DESTROY', 'What', 'are', 'they', 'hiding', 'McCabe', 'wife', 'took', 'big', 'campaign', 'dollars', 'from', 'Hillary', 'people']",267,46,FBI,0
Twitter for iPhone,Jenna Ellis FBI thought they wouldnt get caught because they thought that Hillary was going to win There is overt bias and that depends on whether you are Democrat or Republican a double standard that needs to stop ,2018-08-09 22:50:31,29464.0,112260,false,1.0276886045780746e+18,[],"['Jenna', 'Ellis', 'FBI', 'thought', 'they', 'wouldnt', 'get', 'caught', 'because', 'they', 'thought', 'that', 'Hillary', 'was', 'going', 'to', 'win', 'There', 'is', 'overt', 'bias', 'and', 'that', 'depends', 'on', 'whether', 'you', 'are', 'Democrat', 'or', 'Republican', 'a', 'double', 'standard', 'that', 'needs', 'to', 'stop']",215,38,FBI,0
Twitter for iPhone,This is an illegally brought Rigged Witch Hunt run by people who are totally corrupt and or conflicted It was started and paid for by Crooked Hillary and the Democrats Phony Dossier FISA disgrace and so many lying and dishonest people already fired Angry Dems Stay tuned ,2018-08-09 16:02:33,26447.0,101540,false,1.0275859371639316e+18,[],"['This', 'is', 'an', 'illegally', 'brought', 'Rigged', 'Witch', 'Hunt', 'run', 'by', 'people', 'who', 'are', 'totally', 'corrupt', 'and', 'or', 'conflicted', 'It', 'was', 'started', 'and', 'paid', 'for', 'by', 'Crooked', 'Hillary', 'and', 'the', 'Democrats', 'Phony', 'Dossier', 'FISA', 'disgrace', 'and', 'so', 'many', 'lying', 'and', 'dishonest', 'people', 'already', 'fired', 'Angry', 'Dems', 'Stay', 'tuned']",271,47,FISA,0
Twitter for iPhone, There has been no evidence whatsoever that Donald Trump or the campaign was involved in any kind of collusion to fix the election In fact the evidence is the opposite that Hillary Clinton amp the Democrats colluded with the Russians to fix the election ,2018-08-09 13:22:39,26362.0,100528,false,1.0275456942011597e+18,['@GrahamLedger'],"['There', 'has', 'been', 'no', 'evidence', 'whatsoever', 'that', 'Donald', 'Trump', 'or', 'the', 'campaign', 'was', 'involved', 'in', 'any', 'kind', 'of', 'collusion', 'to', 'fix', 'the', 'election', 'In', 'fact', 'the', 'evidence', 'is', 'the', 'opposite', 'that', 'Hillary', 'Clinton', 'amp', 'the', 'Democrats', 'colluded', 'with', 'the', 'Russians', 'to', 'fix', 'the', 'election']",254,44,,0
Twitter for iPhone, a law firm eventually Kremlin connected sources to gather info on Donald Trump Collusion is very real with Russia but only with Hillary and the Democrats and we should demand a full investigation Dan Bongino on Looking forward to the new IG Report ,2018-08-06 14:25:56,18269.0,70555,false,1.0264744583269868e+18,['@foxandfriends'],"['a', 'law', 'firm', 'eventually', 'Kremlin', 'connected', 'sources', 'to', 'gather', 'info', 'on', 'Donald', 'Trump', 'Collusion', 'is', 'very', 'real', 'with', 'Russia', 'but', 'only', 'with', 'Hillary', 'and', 'the', 'Democrats', 'and', 'we', 'should', 'demand', 'a', 'full', 'investigation', 'Dan', 'Bongino', 'on', 'Looking', 'forward', 'to', 'the', 'new', 'IG', 'Report']",249,43,IG,0
Twitter for iPhone, Collusion with Russia was very real Hillary Clinton and her team colluded with the Russians and so did Adam Schiff who is on tape trying to collude with what he thought was Russians to obtain compromising material on DJT We also know that Hillary Clinton paid through ,2018-08-06 14:13:10,25103.0,86757,false,1.0264712449490616e+18,[],"['Collusion', 'with', 'Russia', 'was', 'very', 'real', 'Hillary', 'Clinton', 'and', 'her', 'team', 'colluded', 'with', 'the', 'Russians', 'and', 'so', 'did', 'Adam', 'Schiff', 'who', 'is', 'on', 'tape', 'trying', 'to', 'collude', 'with', 'what', 'he', 'thought', 'was', 'Russians', 'to', 'obtain', 'compromising', 'material', 'on', 'DJT', 'We', 'also', 'know', 'that', 'Hillary', 'Clinton', 'paid', 'through']",269,47,DJT,0
Twitter for iPhone,Congratulations to Gregg Jarrett on his book THE RUSSIA HOAX THE ILLICIT SCHEME TO CLEAR HILLARY CLINTON AND FRAME DONALD TRUMP going to on and Amazon It is indeed a HOAX and WITCH HUNT illegally started by people who have already been disgraced Great book ,2018-08-04 03:01:46,13932.0,60344,false,1.0255775056155034e+18,['@nytimes'],"['Congratulations', 'to', 'Gregg', 'Jarrett', 'on', 'his', 'book', 'THE', 'RUSSIA', 'HOAX', 'THE', 'ILLICIT', 'SCHEME', 'TO', 'CLEAR', 'HILLARY', 'CLINTON', 'AND', 'FRAME', 'DONALD', 'TRUMP', 'going', 'to', 'on', 'and', 'Amazon', 'It', 'is', 'indeed', 'a', 'HOAX', 'and', 'WITCH', 'HUNT', 'illegally', 'started', 'by', 'people', 'who', 'have', 'already', 'been', 'disgraced', 'Great', 'book']",257,45,THE,0
Twitter for iPhone,Congratulations to on The TREMENDOUS success of his just out book The Russia Hoax The Illicit Scheme To Clear Hillary Clinton amp Frame Donald Trump Already number one on Amazon Hard work from a brilliant guy Its the Real Story of the Rigged Witch Hunt ,2018-08-02 04:38:15,17180.0,70597,false,1.0248770117755003e+18,['@GreggJarrett'],"['Congratulations', 'to', 'on', 'The', 'TREMENDOUS', 'success', 'of', 'his', 'just', 'out', 'book', 'The', 'Russia', 'Hoax', 'The', 'Illicit', 'Scheme', 'To', 'Clear', 'Hillary', 'Clinton', 'amp', 'Frame', 'Donald', 'Trump', 'Already', 'number', 'one', 'on', 'Amazon', 'Hard', 'work', 'from', 'a', 'brilliant', 'guy', 'Its', 'the', 'Real', 'Story', 'of', 'the', 'Rigged', 'Witch', 'Hunt']",253,45,TREMENDOUS,0
Twitter for iPhone, We already have a smoking gun about a campaign getting dirt on their opponent it was Hillary Clinton How is it OK for Hillary Clinton to proactively seek dirt from the Russians but the Trump campaign met at the Russians request and that is bad Marc Thiessen Washington Post,2018-08-01 15:56:31,21566.0,79041,false,1.0246853137787412e+18,[],"['We', 'already', 'have', 'a', 'smoking', 'gun', 'about', 'a', 'campaign', 'getting', 'dirt', 'on', 'their', 'opponent', 'it', 'was', 'Hillary', 'Clinton', 'How', 'is', 'it', 'OK', 'for', 'Hillary', 'Clinton', 'to', 'proactively', 'seek', 'dirt', 'from', 'the', 'Russians', 'but', 'the', 'Trump', 'campaign', 'met', 'at', 'the', 'Russians', 'request', 'and', 'that', 'is', 'bad', 'Marc', 'Thiessen', 'Washington', 'Post']",274,49,OK,0
Twitter for iPhone, We already have a smocking gun about a campaign getting dirt on their opponent it was Hillary Clinton How is it OK for Hillary Clinton to proactively seek dirt from the Russians but the Trump campaign met at the Russians request and that is bad Marc Thiessen Washington Post,2018-08-01 15:23:13,4448.0,15030,false,1.0246769350651208e+18,[],"['We', 'already', 'have', 'a', 'smocking', 'gun', 'about', 'a', 'campaign', 'getting', 'dirt', 'on', 'their', 'opponent', 'it', 'was', 'Hillary', 'Clinton', 'How', 'is', 'it', 'OK', 'for', 'Hillary', 'Clinton', 'to', 'proactively', 'seek', 'dirt', 'from', 'the', 'Russians', 'but', 'the', 'Trump', 'campaign', 'met', 'at', 'the', 'Russians', 'request', 'and', 'that', 'is', 'bad', 'Marc', 'Thiessen', 'Washington', 'Post']",275,49,OK,0
